framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,8192,64,0.8020544052124023
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,8192,128,1.5891231536865233
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,8192,32,0.09380159974098205
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,8192,8,0.028832000494003297
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,6144,4,0.044854399561882016
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,8192,32,0.40711040496826173
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,8192,16,0.050595200061798094
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,8192,16,0.20697920322418212
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,8192,4,0.011510399729013443
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,8192,4,0.05663679838180542
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,8192,2,0.007795199751853943
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,8192,1,0.0055263999849557875
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,12288,128,0.5669375896453858
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,12288,64,0.27959039211273196
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,12288,32,0.13706560134887696
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,12288,128,2.366044807434082
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,12288,64,1.1945792198181153
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,8192,8,0.10704319477081299
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,12288,32,0.6055583953857422
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,6144,1,0.015855999290943147
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,12288,16,0.07784640192985534
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,12288,16,0.3058464050292969
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,6144,2,0.02417600005865097
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,12288,8,0.04160319864749908
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,12288,8,0.1577247977256775
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,12288,4,0.02279040068387985
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,12288,2,0.00920960009098053
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,8192,2,0.029468798637390138
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,12288,1,0.006224000081419945
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,8192,1,0.018694399297237395
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,16384,128,0.7274208068847656
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,16384,64,0.3516031980514526
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,16384,32,0.19270720481872558
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,16384,64,1.5851840019226073
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,16384,16,0.09298239946365357
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,16384,128,3.1499040603637694
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,16384,16,0.40636157989501953
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,16384,8,0.05061119794845581
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,16384,4,0.027344000339508057
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,16384,8,0.20836160182952881
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,16384,2,0.011519999802112579
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,16384,2,0.05644479990005493
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,16384,1,0.007545600086450577
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,12288,4,0.08206719756126404
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,12288,2,0.04446400105953217
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,20480,128,0.9256128311157227
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,20480,64,0.4666175842285156
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,20480,32,0.22131519317626952
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,20480,64,1.9744607925415039
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,20480,128,3.9252254486083986
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,20480,16,0.12383359670639038
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,20480,32,0.9958880424499512
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,20480,16,0.5036223888397217
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,20480,8,0.06449919939041138
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,20480,8,0.2572511911392212
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,20480,4,0.035011199116706845
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,16384,32,0.8011391639709473
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,20480,4,0.13220479488372802
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,20480,2,0.017395199835300447
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,20480,2,0.07195199728012085
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,float16,20480,1,0.008380799740552902
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,16384,4,0.10694719552993774
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,12288,1,0.024259200692176817
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,16384,1,0.02961280047893524
TRTLLM,1.2.0rc5,NVIDIA GH200,mla_gen_post,default,fp8,20480,1,0.03802559971809387
